export_country,import_country,value_thousand_USD,quantity_metric_tons,year
Belgium-Luxembourg,Burkina Faso,34.231647431477974,204.314839816997,2018
Belgium-Luxembourg,Burundi,350.11419146579595,37.82915950225426,2018
Belgium-Luxembourg,Cabo Verde,1.5330000000000001,0.042,2018
Belgium-Luxembourg,Cameroon,848.5,92.65700000000001,2018
Belgium-Luxembourg,Canada,3925.8187999676197,1474.1320305417348,2018
Belgium-Luxembourg,Cayman Isds,36.135,0.245,2018
Belgium-Luxembourg,Central African Rep.,3.162,0.639,2018
Belgium-Luxembourg,Chile,2.9939999999999998,0.107,2018
Belgium-Luxembourg,China,1895.9689120181047,303.08363325560475,2018
Belgium-Luxembourg,"China, Hong Kong SAR",7657.050159773015,170.04305191475356,2018
Belgium-Luxembourg,"China, Macao SAR",44.56099999999999,2.6659999999999995,2018
Belgium-Luxembourg,Colombia,70.22800000000001,11.189,2018
Belgium-Luxembourg,Congo,220.472,23.709999999999997,2018
Belgium-Luxembourg,Costa Rica,57.579307322376295,13.494551851311599,2018
Belgium-Luxembourg,Croatia,30.01071875353923,8.3807533853269,2018
Belgium-Luxembourg,Cuba,30.363,4.452,2018
Belgium-Luxembourg,Cyprus,645.0218536112931,48.657889643416894,2018
Belgium-Luxembourg,Czechia,415.5621125940594,78.38701790110593,2018
Belgium-Luxembourg,Côte d'Ivoire,182.5233273374075,44.232088381966584,2018
Belgium-Luxembourg,Dem. Rep. of the Congo,1203.325,106.7,2018
Belgium-Luxembourg,Denmark,6202.851616936366,1998.4541691710617,2018
Belgium-Luxembourg,Dominican Rep.,6.981,1.942,2018
Belgium-Luxembourg,Ecuador,54.563,5.874,2018
Belgium-Luxembourg,Egypt,146.157,2.4139999999999997,2018
Belgium-Luxembourg,El Salvador,3.639,0.841,2018
Belgium-Luxembourg,Estonia,332.526680778367,64.103720057398,2018
Belgium-Luxembourg,Ethiopia,24.287000000000003,1.5,2018
Belgium-Luxembourg,Finland,2289.65876409594,614.481567757608,2018
Belgium-Luxembourg,France,24605.039005674123,9998.258110404899,2018
Belgium-Luxembourg,Gabon,394.654,15.052000000000001,2018
Belgium-Luxembourg,Gambia,88.45394998679973,27.959485752791487,2018
Belgium-Luxembourg,Georgia,6.0506105468064195,1.06747882179358,2018
Belgium-Luxembourg,Germany,5644.75587018859,1256.6262986424097,2018
Belgium-Luxembourg,Ghana,236.3504559603265,31.66342698968258,2018
Belgium-Luxembourg,Gibraltar,15.582,3.793,2018
Belgium-Luxembourg,Greece,250.214752891907,52.014270181485394,2018
Belgium-Luxembourg,Guatemala,22.176000000000002,3.5700000000000003,2018
Belgium-Luxembourg,Guinea,23.308,2.024,2018
Belgium-Luxembourg,Guyana,2.275,0.42700000000000005,2018
Belgium-Luxembourg,Hungary,78.63058062215501,17.86055617217,2018
Belgium-Luxembourg,Iceland,67.2398233049715,8.12689235751877,2018
Belgium-Luxembourg,India,46.51700463833542,8.338498924092368,2018
Belgium-Luxembourg,Ireland,663.8341562552508,233.03916738250913,2018
Belgium-Luxembourg,Israel,184.274,24.916,2018
Belgium-Luxembourg,Italy,654.5905728737256,65.40869648034038,2018
Belgium-Luxembourg,Japan,2239.494193846232,355.38233458520847,2018
Belgium-Luxembourg,Jordan,2.8680000000000003,0.45399999999999996,2018
Belgium-Luxembourg,Kazakhstan,2.544,2.358,2018
Belgium-Luxembourg,Kenya,932.5792232612988,94.98892930268003,2018
Belgium-Luxembourg,Latvia,648.7715309594986,123.38405565151322,2018
Belgium-Luxembourg,Lebanon,219.686,24.206999999999997,2018
Belgium-Luxembourg,Liberia,4.162,0.5589999999999999,2018
Belgium-Luxembourg,Lithuania,454.8485621609857,106.62993817074897,2018
Belgium-Luxembourg,Malawi,43.988,9.79,2018
Belgium-Luxembourg,Malaysia,371.7260288502884,128.14000000000001,2018
Belgium-Luxembourg,Maldives,49.05758600239553,3.9590162027338454,2018
Belgium-Luxembourg,Mali,64.108,2.163,2018
Belgium-Luxembourg,Malta,28.1141055610345,10.252775997892751,2018
Belgium-Luxembourg,Mauritius,32.2326212727336,12.572487405379501,2018
Belgium-Luxembourg,Mexico,18.657,3.4560000000000004,2018
Belgium-Luxembourg,Morocco,1.6260187875022,0.250742007481828,2018
Belgium-Luxembourg,Netherlands,66321.92459966666,16100.93181021826,2018
Belgium-Luxembourg,New Zealand,47.754000000000005,5.049,2018
Belgium-Luxembourg,Niger,25.078,2.3130000000000006,2018
Belgium-Luxembourg,Nigeria,173.08911667739892,18.62601471062212,2018
Belgium-Luxembourg,Norway,305.83607997705263,72.20009730907188,2018
Belgium-Luxembourg,"Other Asia, nes",116.4472145996403,11.03864408420065,2018
Belgium-Luxembourg,Pakistan,19.613,2.0050000000000003,2018
Belgium-Luxembourg,Papua New Guinea,1.496,0.33399999999999996,2018
Belgium-Luxembourg,Paraguay,200.06300000000002,8.600999999999999,2018
Belgium-Luxembourg,Peru,117.22,10.953000000000001,2018
Belgium-Luxembourg,Philippines,68.9789485229749,19.22224232118781,2018
Belgium-Luxembourg,Poland,1101.1865252659136,385.5173393344687,2018
Belgium-Luxembourg,Portugal,361.0218110502461,42.858809930573514,2018
Belgium-Luxembourg,Qatar,119.14,18.624,2018
Belgium-Luxembourg,Rep. of Korea,355.474,9.145,2018
Belgium-Luxembourg,Rep. of Moldova,35.89,1.1079999999999999,2018
Belgium-Luxembourg,Romania,1264.9989740085985,296.74704989347407,2018
Belgium-Luxembourg,Russian Federation,163.0239070180168,66.1440251380881,2018
Belgium-Luxembourg,Rwanda,185.08399999999997,15.877,2018
Belgium-Luxembourg,Senegal,139.35251982885652,45.29914167026566,2018
Belgium-Luxembourg,Serbia,273.24646369953,81.132644697132,2018
Belgium-Luxembourg,Seychelles,766.171,107.73700000000001,2018
Belgium-Luxembourg,Sierra Leone,5.455,1.687,2018
Belgium-Luxembourg,Singapore,1092.836431307485,14.728038527612448,2018
Belgium-Luxembourg,Slovakia,167.96141101490701,10.20325180625108,2018
Belgium-Luxembourg,Slovenia,1.5,0.075,2018
Belgium-Luxembourg,So. African Customs Union,243.9018023201322,36.06980076691204,2018
Belgium-Luxembourg,Spain,1274.8869869590817,120.00521071131513,2018
Belgium-Luxembourg,Sri Lanka,4.121,0.54,2018
Belgium-Luxembourg,Suriname,3.367,0.81,2018
Belgium-Luxembourg,Sweden,2368.804383536047,926.8273791036866,2018
Belgium-Luxembourg,Switzerland,1668.3098647445015,121.94171143560224,2018
Belgium-Luxembourg,Thailand,189.61757277158313,16.639858064201608,2018
Belgium-Luxembourg,Togo,47.782000000000004,4.929,2018
Belgium-Luxembourg,Trinidad and Tobago,17.124,1.561,2018
Belgium-Luxembourg,Turkey,209.07299999999998,21.895,2018
Belgium-Luxembourg,USA,8622.251414391241,1760.2985279219076,2018
Belgium-Luxembourg,Uganda,9.38960609166741,1.242485903368296,2018
Belgium-Luxembourg,Ukraine,6146.215079713316,846.6582541597717,2018
Belgium-Luxembourg,United Arab Emirates,262.718948053412,29.441809381905497,2018
Belgium-Luxembourg,United Kingdom,12564.209036225397,1919.2864936430628,2018
Belgium-Luxembourg,Uruguay,148.148,8.253,2018
Belgium-Luxembourg,Uzbekistan,59.345,2.4560000000000004,2018
Belgium-Luxembourg,Viet Nam,172.38400000000001,36.632999999999996,2018
Belgium-Luxembourg,Zimbabwe,11.658000000000001,0.495,2018
Belize,Chile,2.84,2.299,2018
Belize,China,1.176,0.35700000000000004,2018
Benin,France,78.10199999999999,10.369,2018
Benin,Nigeria,5.902,6.0,2018
Bermuda,Canada,3.9330000000000003,0.075,2018
Bermuda,USA,24.229,0.449,2018
Bermuda,United Kingdom,16.214,2.535,2018
Bolivia (Plurinational State of),China,12.275852939423098,4.03701102221824,2018
Bolivia (Plurinational State of),France,3.4423006020432902,0.36148891927946797,2018
Bolivia (Plurinational State of),Netherlands,3.4760000000000004,0.9490000000000001,2018
Bolivia (Plurinational State of),Singapore,1.787,0.028999999999999998,2018
Bolivia (Plurinational State of),USA,98.19331647271461,23.3809142701266,2018
Bolivia (Plurinational State of),United Kingdom,65.517107804446,10.6792984085398,2018
Bonaire,United Kingdom,12.244000000000002,1.92,2018
Bosnia Herzegovina,Australia,19.49084326503104,3.92096501036101,2018
Bosnia Herzegovina,Austria,7.048,0.9,2018
Bosnia Herzegovina,Belgium-Luxembourg,1.73,0.37799999999999995,2018
Bosnia Herzegovina,China,284.50362430186203,92.04761450958861,2018
Bosnia Herzegovina,Croatia,2378.612145903913,2926.9034385160517,2018
Bosnia Herzegovina,Czechia,16.2190786489674,2.0290177150158,2018
Bosnia Herzegovina,France,126.47,22.759999999999998,2018
Bosnia Herzegovina,Germany,456.20864708798103,165.7598275330428,2018
Bosnia Herzegovina,Japan,5.496489613550151,0.688,2018
Bosnia Herzegovina,Montenegro,80.9160686775267,9.196378032847269,2018
Bosnia Herzegovina,Nepal,87.498,9.922,2018
Bosnia Herzegovina,Netherlands,7.97321344094443,1.157374938435735,2018
Bosnia Herzegovina,New Zealand,3.8833408816347004,0.9,2018
Bosnia Herzegovina,Norway,2.15372191408109,0.472019208766411,2018
Bosnia Herzegovina,Poland,6.83675598380099,0.8100080160665709,2018
Bosnia Herzegovina,Portugal,3.485,0.309,2018
Bosnia Herzegovina,Serbia,378.8045762226112,148.80857389907197,2018
Bosnia Herzegovina,Singapore,271.522,5.7010000000000005,2018
Bosnia Herzegovina,Slovakia,1.652,0.435,2018
Bosnia Herzegovina,Slovenia,61.450194989839204,77.724,2018
Bosnia Herzegovina,Switzerland,46.57966361896651,6.095528551064639,2018
Bosnia Herzegovina,USA,177.322407269473,26.884579656654303,2018
Bosnia Herzegovina,United Kingdom,2.5269999999999997,0.7509999999999999,2018
Br. Virgin Isds,Saint Vincent and the Grenadines,9.3,0.85,2018
Br. Virgin Isds,USA,84.29700000000001,8.1,2018
Brazil,Angola,9.66659193269262,4.736184173770384,2018
Brazil,Argentina,71.6872858380595,19.31592132048354,2018
Brazil,Australia,11.63650266351635,2.9527064100372598,2018
Brazil,Belgium-Luxembourg,73.3067813984144,11.15011338763758,2018
Brazil,Bolivia (Plurinational State of),83.12577681147249,28.404828214225173,2018
Brazil,Cabo Verde,23.7421333511251,14.283813505835099,2018
Brazil,Canada,20.5500272103259,5.3034909526920195,2018
Brazil,Chile,236.3876504191498,36.0801981503744,2018
Brazil,China,184.8496367550525,50.2808924296678,2018
Brazil,"China, Hong Kong SAR",11.79443344528662,2.17143087850346,2018
Brazil,Colombia,38.8967214779102,9.92675448648213,2018
Brazil,Cuba,5.584,4.776,2018
Brazil,Curaçao,49.456,25.391,2018
Brazil,Czechia,21.1077816139357,2.7207506785732996,2018
Brazil,Dominican Rep.,1.828,0.9179999999999999,2018
Brazil,Ecuador,193.40900000000002,67.898,2018
Brazil,Equatorial Guinea,26.808000000000003,8.389,2018
Brazil,France,58.24312844179445,13.268845594667669,2018
Brazil,Germany,67.76933466083909,14.91335683513098,2018
Brazil,Ghana,96.04599999999999,65.452,2018
Brazil,Haiti,144.425,79.5,2018
Brazil,Ireland,25.8112103114336,7.5601574605373605,2018
Brazil,Italy,18.901988847837018,4.96445297048398,2018
Brazil,Japan,149.01163368554623,45.03503287355795,2018
Brazil,Liberia,2.833,0.51,2018
Brazil,Maldives,3.286,0.965,2018
Brazil,Malta,1.11,0.46399999999999997,2018
Brazil,Marshall Isds,2.351,0.878,2018
Brazil,Mexico,12.050171255322947,3.48064357761092,2018
Brazil,Netherlands,32.4238404059872,9.45140666503626,2018
Brazil,New Zealand,5.60901757086121,0.9662154890614749,2018
Brazil,Nigeria,10.27477581218151,6.15095255644269,2018
Brazil,Norway,9.84605925695833,1.29426517567856,2018
Brazil,"Other Asia, nes",18.3227895093432,7.56036764494257,2018
Brazil,Panama,2.279,1.117,2018
Brazil,Paraguay,5796.112443256978,3350.036344216325,2018
Brazil,Peru,24.4635684786305,6.61588519936143,2018
Brazil,Philippines,16.2077588738012,9.602130901669609,2018
Brazil,Poland,78.64694846228758,23.835375054292857,2018
Brazil,Portugal,54.828630156439004,8.35159730765988,2018
Brazil,Russian Federation,18.24,47.765,2018
Brazil,Sao Tome and Principe,3.7495510811938795,3.0336524579112103,2018
Brazil,Singapore,146.8086010109868,50.27830151263042,2018
Brazil,Spain,32.2834470402631,8.48798971963809,2018
Brazil,Sweden,39.086434460182296,8.26016668808082,2018
Brazil,Switzerland,44.253,4.455,2018
Brazil,Togo,16.614,12.172,2018
Brazil,USA,690.4462769863401,197.72517425602538,2018
Brazil,United Arab Emirates,1.8301292170866101,0.36765028265701705,2018
Brazil,United Kingdom,365.90568431161387,82.18542399737849,2018
Brazil,Uruguay,63.690999999999995,16.990000000000002,2018
Bulgaria,Albania,10.624,0.5760000000000001,2018
Bulgaria,Angola,5.70499891284083,1.88535300146375,2018
Bulgaria,Armenia,28.671999999999997,5.514,2018
Bulgaria,Australia,1.2009999999999998,0.315,2018
Bulgaria,Austria,53.101631473191006,17.0824665757176,2018
Bulgaria,Belarus,118.66899334344299,59.76971029349011,2018
Bulgaria,Belgium-Luxembourg,1292.9702600248052,507.8890512912262,2018
Bulgaria,Benin,33.2277475812162,14.584410471423098,2018
Bulgaria,Brazil,356.39205408412994,24.051805718212105,2018
Bulgaria,Burundi,22.726,29.191000000000003,2018
Bulgaria,Canada,325.4916051685465,81.41718759914333,2018
Bulgaria,Central African Rep.,9.559,9.654,2018
Bulgaria,China,1760.9288726506645,431.47985819356944,2018
Bulgaria,"China, Hong Kong SAR",224.98583714282904,59.173720691925595,2018
Bulgaria,"China, Macao SAR",10.755,0.54,2018
Bulgaria,Croatia,41.66595790085523,25.961179708345,2018
Bulgaria,Cyprus,55.74345611521622,23.62638187154638,2018
Bulgaria,Czechia,2144.588861624054,1479.991979742994,2018
Bulgaria,Côte d'Ivoire,91.2132125388131,111.31688495924878,2018
Bulgaria,Denmark,97.99166859529248,16.57046261829857,2018
Bulgaria,Estonia,36.241116167325245,5.57935277160014,2018
Bulgaria,Finland,31.6960235869385,3.2547560434388996,2018
Bulgaria,France,310.372226312942,220.26317738456902,2018
Bulgaria,Georgia,15.251847599010198,0.46892821763286896,2018
Bulgaria,Germany,747.1802319406081,349.76582434763395,2018
Bulgaria,Greece,162.68238558670288,119.18133286756785,2018
Bulgaria,Hungary,14.7613290414484,1.99777496900253,2018
Bulgaria,Iceland,2.247,0.972,2018
Bulgaria,India,5.1160000000000005,2.74,2018
Bulgaria,Iraq,23.839000000000002,13.56,2018
Bulgaria,Ireland,12.0234266716026,2.7946445857615503,2018
Bulgaria,Israel,106.73708400580259,88.14097541288659,2018
Bulgaria,Italy,861.7817948504774,18.05123957196742,2018
Bulgaria,Japan,1637.2827857203154,485.9344244629987,2018
Bulgaria,Kazakhstan,59.3368138253263,35.6596863044283,2018
Bulgaria,Lao People's Dem. Rep.,9.693,5.379,2018
Bulgaria,Latvia,103.36549093754729,46.7094349403247,2018
Bulgaria,Lebanon,44.716411981464205,48.366283974801604,2018
Bulgaria,Lithuania,555.6477590660087,333.5800755104154,2018
Bulgaria,Malaysia,15.7243227727301,1.56945941280973,2018
Bulgaria,Malta,18.701,3.3549999999999995,2018
Bulgaria,Mexico,20.119,1.778,2018
Bulgaria,Mongolia,144.4625372411481,89.08510965980754,2018
Bulgaria,Myanmar,9.36443046127533,2.9622588157266003,2018
Bulgaria,Netherlands,381.60595627257123,122.45129900864984,2018
Bulgaria,New Zealand,6.38788529060267,0.31403557326625203,2018
Bulgaria,Nigeria,100.999,63.666000000000004,2018
Bulgaria,Norway,24.86558802224,6.824384949453191,2018
Bulgaria,"Other Asia, nes",34.0838057995395,5.570458713539299,2018
Bulgaria,Panama,5.627999999999999,0.446,2018
Bulgaria,Poland,15895.454163309003,17563.943449823866,2018
Bulgaria,Rep. of Korea,24.870055222104,4.1827224120629225,2018
Bulgaria,Romania,658.1803813570746,446.21214402052436,2018
Bulgaria,Russian Federation,2609.8345248863798,1972.5073658329384,2018
Bulgaria,Serbia,13.49278411289017,4.03088809181665,2018
Bulgaria,Singapore,16.760450263341202,6.23832917492819,2018
Bulgaria,Slovakia,277.49621966052797,144.464045508686,2018
Bulgaria,Slovenia,6.72364927128947,1.8405514131861,2018
Bulgaria,Spain,1651.1912145827444,28.5107869708264,2018
Bulgaria,State of Palestine,4.92309539057477,3.214996971080966,2018
Bulgaria,Sweden,5750.469411749,3542.6253733183053,2018
Bulgaria,Switzerland,297.95218079705603,40.32274252725174,2018
Bulgaria,Turkey,12.927999999999999,10.772,2018
Bulgaria,USA,1037.82345623764,364.330485512211,2018
Bulgaria,United Arab Emirates,104.991,53.705,2018
Bulgaria,United Kingdom,3061.6095920271623,1708.307083400296,2018
Bulgaria,Viet Nam,106.93100000000001,66.982,2018
Burkina Faso,Côte d'Ivoire,207.13400000000001,34.774,2018
Burkina Faso,France,330.98199999999997,57.849,2018
Burkina Faso,Mali,38.275,3.8930000000000002,2018
Burkina Faso,Senegal,24.449,2.6390000000000002,2018
Burkina Faso,Togo,6.353,2.516,2018
Burundi,Dem. Rep. of the Congo,51.001999999999995,23.06,2018
Cambodia,China,13.347000000000001,3.8529999999999998,2018
Cameroon,So. African Customs Union,3.568,0.085,2018
Cameroon,United Kingdom,4.522,1.008,2018
Canada,Australia,15.743761493210599,0.703584784237552,2018
Canada,Austria,1.4069999999999998,0.14400000000000002,2018
Canada,Barbados,5.85347653262621,0.268777920800211,2018
Canada,Belgium-Luxembourg,83.77292308193566,5.1312135543837005,2018
Canada,Bermuda,11.041,0.538,2018
Canada,Brazil,126.82,4.153,2018
Canada,Bulgaria,2.543,0.019,2018
Canada,Chile,7.2022957322398495,0.147955712919836,2018
Canada,China,13032.412768187398,1266.4932315106196,2018
Canada,"China, Hong Kong SAR",1220.7659471020083,117.40583749170882,2018
Canada,Costa Rica,7.343,0.8390000000000001,2018
Canada,Cuba,4.322,1.2,2018
Canada,Côte d'Ivoire,1.097,0.063,2018
Canada,Denmark,126.44297129405001,4.08827781167431,2018
Canada,Finland,40.2318133762063,3.34134260741465,2018
Canada,France,325.705711291979,40.63293660278164,2018
Canada,Germany,383.787625630227,13.15721831641374,2018
Canada,Guyana,9.236,1.71,2018
Canada,Hungary,2.299,0.917,2018
Canada,Iceland,11.11795795074266,3.3653486785965447,2018
Canada,Indonesia,45.195,11.495,2018
Canada,Ireland,34.122,4.6819999999999995,2018
Canada,Italy,293.58280971406555,9.70429944431875,2018
Canada,Japan,751.2980785690403,53.082943385373156,2018
Canada,Lithuania,17.178,3.528,2018
Canada,Malaysia,97.5891907095594,2.228672971195011,2018
Canada,Maldives,3.057,0.608,2018
Canada,Mexico,119.439,1.35,2018
Canada,Morocco,4.342,1.14,2018
Canada,Netherlands,502.1017165852894,115.4102948924417,2018
Canada,New Zealand,60.9234028877423,10.162840305614,2018
Canada,Norway,186.30690821463838,24.12207597532962,2018
Canada,"Other Asia, nes",734.776133259704,45.7855445443937,2018
Canada,Peru,10.037,1.651,2018
Canada,Philippines,46.576,0.348,2018
Canada,Poland,15.203,1.706,2018
Canada,Portugal,4.34037844420605,0.111618361650662,2018
Canada,Rep. of Korea,1765.877839787985,43.0229628837523,2018
Canada,Russian Federation,8.8178523997541,0.2697163424711,2018
Canada,Saint Pierre and Miquelon,11.152999999999999,6.367999999999999,2018
Canada,Serbia,11.042,0.087,2018
Canada,Singapore,542.896608585443,8.92346607432522,2018
Canada,Slovenia,1.162,0.022000000000000002,2018
Canada,So. African Customs Union,6.30485611939707,0.0787844895518311,2018
Canada,Spain,25.37884293075426,0.556956607345286,2018
Canada,Sweden,39.31266368737138,11.367625827306341,2018
